title	video_url	thumnail_url
【＃スーパードンキーコング2】ロストワールドやるぞ！帰ってきたスーパードンキーコング2【完全初見】	https://www.youtube.com/watch?v=zERTBIFH6CA	https://i.ytimg.com/vi/zERTBIFH6CA/hqdefault.jpg
【＃HumanFallFlat】神乃ひかり先輩と全世界待望の初コラボHFF！やっていくぞ【＃ヒューマンフォールフラット】	https://www.youtube.com/watch?v=yFROA2sxv2A	https://i.ytimg.com/vi/yFROA2sxv2A/hqdefault.jpg
【 #ロマサガ2 リメイク 】#3 完全初見でカンバーランド絶対救う最強のリベサガ実況をするメイド【ロマンシング サガ2 リベンジオブザセブン】	https://www.youtube.com/watch?v=iI05x_ArAw8	https://i.ytimg.com/vi/iI05x_ArAw8/hqdefault.jpg
【＃初見歓迎】三ヶ月記念！ご主人様が作ってくださった切り抜き動画を見よう！【＃うつ切り】	https://www.youtube.com/watch?v=ky4cLrkrqi0	https://i.ytimg.com/vi/ky4cLrkrqi0/hqdefault.jpg
【＃ドラゴンボールZ】『ドラゴンボールZ 燃えつきろ!!熱戦・烈戦・超激戦』同時視聴企画！【＃同時視聴】	https://www.youtube.com/watch?v=cmsmM8YiHtA	https://i.ytimg.com/vi/cmsmM8YiHtA/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】魔人ブウ編！ベジータ、ダーブラ倒せ。バーゲン行くな【＃完全初見】	https://www.youtube.com/watch?v=kGz7FU6Upr0	https://i.ytimg.com/vi/kGz7FU6Upr0/hqdefault.jpg
【＃Ib】令和に傑作ホラーゲームIb初見のやつおるぞ【完全初見／ネタバレあり】	https://www.youtube.com/watch?v=mjcEQSVbh6I	https://i.ytimg.com/vi/mjcEQSVbh6I/hqdefault.jpg
【 #ロマサガ2 リメイク 】#2 クジンシー再戦！世界で一番面白いリベサガ実況をするメイド【ロマンシング サガ2 リベンジオブザセブン】	https://www.youtube.com/watch?v=ReJzc5IZZqQ	https://i.ytimg.com/vi/ReJzc5IZZqQ/hqdefault.jpg
【＃カービィボウル】見るからに高難易度そうな謎の神ゲーに挑む【完全初見】	https://www.youtube.com/watch?v=jhlBFzaaX38	https://i.ytimg.com/vi/jhlBFzaaX38/hqdefault.jpg
【 #ロマサガ2 リメイク 】#1 完全初見！世界で一番面白いリベサガを見せるでございますよ【ロマンシング サガ2 リベンジオブザセブン】	https://www.youtube.com/watch?v=mVa-CJMInhM	https://i.ytimg.com/vi/mVa-CJMInhM/hqdefault.jpg
【＃風来のシレン6】超神髄ついに最終回！？40Fから99Fまで行く！！！【不思議のダンジョン 風来のシレン6 とぐろ島探検録】	https://www.youtube.com/watch?v=jYSll6uVtQ8	https://i.ytimg.com/vi/jYSll6uVtQ8/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】魔人ブウ編開始！わたくしを置き去りにして七年後【＃完全初見】	https://www.youtube.com/watch?v=QDoOSANe2uc	https://i.ytimg.com/vi/QDoOSANe2uc/hqdefault.jpg
【＃魔女の家】おい令和なのに魔女の家初見のやつおるぞ【名作ホラーゲーム】	https://www.youtube.com/watch?v=0gBtf0hJHIw	https://i.ytimg.com/vi/0gBtf0hJHIw/hqdefault.jpg
【＃風来のシレン6】えっ今日は超真髄クリアしていいのか！？【不思議のダンジョン 風来のシレン6 とぐろ島探検録】	https://www.youtube.com/watch?v=GBVnjVcUyAw	https://i.ytimg.com/vi/GBVnjVcUyAw/hqdefault.jpg
【＃ロックマン1】イエローデビルが倒せない、それでもクリアまでやる【＃初代ロックマン】	https://www.youtube.com/watch?v=rzqGCBW20MM	https://i.ytimg.com/vi/rzqGCBW20MM/hqdefault.jpg
【＃ロックマン1】初代ロックマンを完全初見でクリアするぞ！【＃初代ロックマン】	https://www.youtube.com/watch?v=kzK_m_ixyfU	https://i.ytimg.com/vi/kzK_m_ixyfU/hqdefault.jpg
【＃メンシ解放】メンバーシップ解放！宴だァアアアアアア！！！【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=U_utWcocHck	https://i.ytimg.com/vi/U_utWcocHck/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】愛憎のセルゲーム、誰でもいいから付き合いたい【＃完全初見】	https://www.youtube.com/watch?v=AXBFb7SVhyA	https://i.ytimg.com/vi/AXBFb7SVhyA/hqdefault.jpg
【＃青鬼】おい令和なのに青鬼初見のやつおるぞ【名作ホラーゲーム】	https://www.youtube.com/watch?v=q82NDPM_yTA	https://i.ytimg.com/vi/q82NDPM_yTA/hqdefault.jpg
【＃風来のシレン6】尺あまり超・神髄、一時間だけ！【不思議のダンジョン 風来のシレン6 とぐろ島探検録】	https://www.youtube.com/watch?v=RWSn3WPHNR0	https://i.ytimg.com/vi/RWSn3WPHNR0/hqdefault.jpg
【＃星のカービィ夢の泉の物語】完全初見でノーコンクリアまで！カービィシリーズ全制覇への道！【完全初見】	https://www.youtube.com/watch?v=sbvCzi59o5U	https://i.ytimg.com/vi/sbvCzi59o5U/hqdefault.jpg
氷室うつろがモニターを設置しながら雑談したり音声をチェックする枠	https://www.youtube.com/watch?v=_ifFhXrtj20	https://i.ytimg.com/vi/_ifFhXrtj20/hqdefault.jpg
【＃風来のシレン6】上振れ周回！苦労が報われる時が来た！クリアするぞ！【不思議のダンジョン 風来のシレン6 とぐろ島探検録】	https://www.youtube.com/watch?v=kvTDdehWrTs	https://i.ytimg.com/vi/kvTDdehWrTs/hqdefault.jpg
【＃1/8192】12時間耐久！初見もそうじゃない人もこの祭りを楽しもう！【地獄耐久】	https://www.youtube.com/watch?v=KjzeLFc-oF4	https://i.ytimg.com/vi/KjzeLFc-oF4/hqdefault.jpg
【＃NEEDYGIRLOVERDOSE】メンヘラVS陽キャアッパーメイド【完全初見】	https://www.youtube.com/watch?v=5OCsK9YJAuk	https://i.ytimg.com/vi/5OCsK9YJAuk/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】ベジータ結婚やめろ、人造人間倒せ【＃完全初見】	https://www.youtube.com/watch?v=cwTLJfu58Rk	https://i.ytimg.com/vi/cwTLJfu58Rk/hqdefault.jpg
【＃風来のシレン6】超・神髄挑戦史上最強上振れ来たか！？クリアを目指すメイド【不思議のダンジョン 風来のシレン6 とぐろ島探検録】	https://www.youtube.com/watch?v=CDl14nxDiHQ	https://i.ytimg.com/vi/CDl14nxDiHQ/hqdefault.jpg
【＃星のカービィ夢の泉の物語】コピー能力の始まり！懐かしの傑作を遊んでいくメイド【完全初見】	https://www.youtube.com/watch?v=s1eFAT58l0k	https://i.ytimg.com/vi/s1eFAT58l0k/hqdefault.jpg
【＃風来のシレン6】超・神髄絶対上振れて気持ちよくなる回【不思議のダンジョン 風来のシレン6 とぐろ島探検録】	https://www.youtube.com/watch?v=2_PkJ1RXbss	https://i.ytimg.com/vi/2_PkJ1RXbss/hqdefault.jpg
【＃風来のシレン6】わたくしに超・神髄やらせてくれ！！でございます【不思議のダンジョン 風来のシレン6 とぐろ島探検録】	https://www.youtube.com/watch?v=9LzMO7bg4MI	https://i.ytimg.com/vi/9LzMO7bg4MI/hqdefault.jpg
【＃スーパードンキーコング2】クリア耐久！名作レトロゲームを制するメイド【完全初見】	https://www.youtube.com/watch?v=kBE9UJKzsUY	https://i.ytimg.com/vi/kBE9UJKzsUY/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】人造人間編開始！サムネの人は誰でございますか？【＃完全初見】	https://www.youtube.com/watch?v=4MCEmLoXNp4	https://i.ytimg.com/vi/4MCEmLoXNp4/hqdefault.jpg
【＃雑談】就寝前の一時間雑談 うつろジオ＃6【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=p2kS5LJ2ml4	https://i.ytimg.com/vi/p2kS5LJ2ml4/hqdefault.jpg
【コメント参加型】Wikipediaの人気記事を当てろ！WikiArena【＃WikiArena】	https://www.youtube.com/watch?v=Y6UK7P889LE	https://i.ytimg.com/vi/Y6UK7P889LE/hqdefault.jpg
【＃パネルでポン】登録者1000人耐久！パネポンしている間だけマロ読みが出来る枠【耐久】	https://www.youtube.com/watch?v=5WL7FS5-LMA	https://i.ytimg.com/vi/5WL7FS5-LMA/hqdefault.jpg
【＃星のカービィ】エクストラゲームに決着をつけるメイド【＃クリア耐久】	https://www.youtube.com/watch?v=YGZOdxGpz_8	https://i.ytimg.com/vi/YGZOdxGpz_8/hqdefault.jpg
【＃星のカービィ】エクストラゲームをノーコンクリア挑戦するメイド【高難易度モード】	https://www.youtube.com/watch?v=kKTLQ_F64VQ	https://i.ytimg.com/vi/kKTLQ_F64VQ/hqdefault.jpg
【＃Bonesaw】誰もが知ってる子供の遊びで戦う悪魔とメイド【＃EarlyAccess】	https://www.youtube.com/watch?v=nSfAxan5zmo	https://i.ytimg.com/vi/nSfAxan5zmo/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】フリーザよ、聞け。破壊、やめろ【＃完全初見】	https://www.youtube.com/watch?v=eF7MS4t85rc	https://i.ytimg.com/vi/eF7MS4t85rc/hqdefault.jpg
【＃スーパードンキーコング2】5面後半から！完全初見でクリアを目指す！！【＃レトロゲーム】	https://www.youtube.com/watch?v=0NAb_FuIoOA	https://i.ytimg.com/vi/0NAb_FuIoOA/hqdefault.jpg
【＃初見歓迎】朝から話したいことがあるんだよ、このメイド【#vtuber #shorts】	https://www.youtube.com/watch?v=2ccruba-d64	https://i.ytimg.com/vi/2ccruba-d64/hqdefault.jpg
【＃スーパードンキーコング2】4面から！完全初見でクリアを目指す！！【＃レトロゲーム】	https://www.youtube.com/watch?v=_wYlTQb_T-o	https://i.ytimg.com/vi/_wYlTQb_T-o/hqdefault.jpg
【#DARKSOULSREMASTERED】日付が変わる前にフロム大好きメイドがなるべく急いでクリアするダクソ【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=atYvBvTqWR8	https://i.ytimg.com/vi/atYvBvTqWR8/hqdefault.jpg
【＃呪われたデジカメ】ご主人様〜撮って撮って〜でございます【チラズアート】	https://www.youtube.com/watch?v=IzWzgYFprc4	https://i.ytimg.com/vi/IzWzgYFprc4/hqdefault.jpg
【＃スーパードンキーコング2】完全初見でクリアを目指す！！シリーズコンプリートへ！【完全初見】	https://www.youtube.com/watch?v=aTNXrzpVRFI	https://i.ytimg.com/vi/aTNXrzpVRFI/hqdefault.jpg
【＃風来のシレン6】超神髄、やるんだよ【不思議のダンジョン 風来のシレン6 とぐろ島探検録】	https://www.youtube.com/watch?v=K1n9UPz-RoY	https://i.ytimg.com/vi/K1n9UPz-RoY/hqdefault.jpg
【＃ドーナツの穴】みんなで答えのない問いについて考える氷室うつろ【思考実験】	https://www.youtube.com/watch?v=gPK_8we-cS8	https://i.ytimg.com/vi/gPK_8we-cS8/hqdefault.jpg
【＃いるかにうろこがないわけ】超高難易度シューティングをクリアしているかにうろこがないわけを知る【高難易度シューティング】	https://www.youtube.com/watch?v=mSW3NZIoKy8	https://i.ytimg.com/vi/mSW3NZIoKy8/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】ナメック星に行く悟空と悟飯と一般旅行者メイド【＃完全初見】	https://www.youtube.com/watch?v=Fw0AtMiIFdA	https://i.ytimg.com/vi/Fw0AtMiIFdA/hqdefault.jpg
【＃8番出口】8番シリーズを二作続けてプレイする【＃8番のりば】	https://www.youtube.com/watch?v=7ORkKA2pUeU	https://i.ytimg.com/vi/7ORkKA2pUeU/hqdefault.jpg
【＃スーパードンキーコング】完全初見クリア耐久！今日中に終わらせるぞ【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=d6g2x1cqdgY	https://i.ytimg.com/vi/d6g2x1cqdgY/hqdefault.jpg
【＃風来のシレン6】あけまして超・神髄。みなさまのうつろが帰って参りました【新年配信】	https://www.youtube.com/watch?v=A8x-vQ16MHA	https://i.ytimg.com/vi/A8x-vQ16MHA/hqdefault.jpg
【新年配信】氷室pngろちゃんの新年のご挨拶【pngってなんでございますか？】	https://www.youtube.com/watch?v=8u-OV26OQmo	https://i.ytimg.com/vi/8u-OV26OQmo/hqdefault.jpg
【＃ご挨拶】2024年最後の配信！ありがとうございましたご主人様。【星めぐり学園/氷室うつろ】	https://www.youtube.com/watch?v=yO7fO57phfU	https://i.ytimg.com/vi/yO7fO57phfU/hqdefault.jpg
【＃p.i. 】身バレしたら死ぬ状況でルームツアーするホラゲ【新作ホラゲ】	https://www.youtube.com/watch?v=7XbKOWQLtlY	https://i.ytimg.com/vi/7XbKOWQLtlY/hqdefault.jpg
【＃風来のシレン6】超神髄という地獄で年末の禊をする【プチ耐久】	https://www.youtube.com/watch?v=X_YED9YRmVU	https://i.ytimg.com/vi/X_YED9YRmVU/hqdefault.jpg
【収益化記念配信】氷室うつろとご主人様のどうでもいい日々の話【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=2GkY_Z2et2I	https://i.ytimg.com/vi/2GkY_Z2et2I/hqdefault.jpg
【＃風来のシレン6】超神髄ついにクリアか！？【耐久】	https://www.youtube.com/watch?v=LLo5pkI7eXA	https://i.ytimg.com/vi/LLo5pkI7eXA/hqdefault.jpg
【＃風来のシレン6】朝まで超神髄クリスマス【朝まで耐久】	https://www.youtube.com/watch?v=HzTmg9iI8Ck	https://i.ytimg.com/vi/HzTmg9iI8Ck/hqdefault.jpg
【＃大魔界村】大魔界村クリアするまで終わらないクリスマス【クリア耐久】	https://www.youtube.com/watch?v=XevCUnIkFIg	https://i.ytimg.com/vi/XevCUnIkFIg/hqdefault.jpg
【＃雑談】就寝前の一時間雑談 うつろジオ＃５【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=ZLjGkStOLTY	https://i.ytimg.com/vi/ZLjGkStOLTY/hqdefault.jpg
【＃風来のシレン6】超神髄を、やる【超神髄】	https://www.youtube.com/watch?v=ASuwAVv6Sc8	https://i.ytimg.com/vi/ASuwAVv6Sc8/hqdefault.jpg
【＃POOLS】奇妙でエモいプールを見ながら話しましょうよ【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=Dhbpty_X4us	https://i.ytimg.com/vi/Dhbpty_X4us/hqdefault.jpg
【＃スーパーマリオブラザーズ】18時までに初代マリオ完全クリアを目指す【ノーノーマリオ】	https://www.youtube.com/watch?v=zcGlO6RYKKU	https://i.ytimg.com/vi/zcGlO6RYKKU/hqdefault.jpg
【#歌ってみた】モエチャッカファイア／弌誠　covered by 氷室うつろ	https://www.youtube.com/watch?v=yOVj8LdoILY	https://i.ytimg.com/vi/yOVj8LdoILY/hqdefault.jpg
【＃漢字でGO! 集英社マンガ祭 】漢検準一級でも歯が立たない技名漢字に挑め【氷室うつろ】	https://www.youtube.com/watch?v=m56tQCD2V50	https://i.ytimg.com/vi/m56tQCD2V50/hqdefault.jpg
【完全初見】悟空を三時間待ちわびる男たちとメイド【＃ドラゴンボールZ KAKAROT】	https://www.youtube.com/watch?v=ZWjIR7kD0AI	https://i.ytimg.com/vi/ZWjIR7kD0AI/hqdefault.jpg
【＃風来のシレン6】超神髄をクリアする・プチ耐久【プチ耐久】	https://www.youtube.com/watch?v=uajzsTNt6Cs	https://i.ytimg.com/vi/uajzsTNt6Cs/hqdefault.jpg
【＃雑談】就寝前の一時間雑談 うつろジオ＃４【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=mq-SQZlfcdY	https://i.ytimg.com/vi/mq-SQZlfcdY/hqdefault.jpg
【＃風来のシレン6】超神髄を攻略する【今日はのんびり挑戦】	https://www.youtube.com/watch?v=IQkpZXs-mQE	https://i.ytimg.com/vi/IQkpZXs-mQE/hqdefault.jpg
【＃超魔界村】超魔界村クリアするまで終わらない耐久、これで決める【クリア耐久】	https://www.youtube.com/watch?v=IZMzBkLvceg	https://i.ytimg.com/vi/IZMzBkLvceg/hqdefault.jpg
【＃超魔界村】超魔界村クリアするまで終わらない耐久【クリア耐久】	https://www.youtube.com/watch?v=nDUu-MUT8t4	https://i.ytimg.com/vi/nDUu-MUT8t4/hqdefault.jpg
【＃超魔界村】超魔界村クリアするまで終わらない耐久【クリア耐久】	https://www.youtube.com/watch?v=Ldp-SAiJif0	https://i.ytimg.com/vi/Ldp-SAiJif0/hqdefault.jpg
【完全初見】人生初のドラゴンボールなのにラディッツにボコされている【＃ドラゴンボールZ KAKAROT】	https://www.youtube.com/watch?v=pwuNcXw_0wU	https://i.ytimg.com/vi/pwuNcXw_0wU/hqdefault.jpg
【＃雑談】就寝前の一時間雑談 うつろジオ＃３【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=823ZbScXUHY	https://i.ytimg.com/vi/823ZbScXUHY/hqdefault.jpg
【＃超魔界村】はじめての入村！本当に鬼畜ゲームなのか？【初見実況・氷室うつろ】	https://www.youtube.com/watch?v=Z7X2k2yxTgQ	https://i.ytimg.com/vi/Z7X2k2yxTgQ/hqdefault.jpg
【＃風来のシレン6】超神髄に取り憑かれたメイド【プチ耐久】	https://www.youtube.com/watch?v=bBzrdG9lcQA	https://i.ytimg.com/vi/bBzrdG9lcQA/hqdefault.jpg
【＃Shorts】縦型朝枠で朝を乗り切るメイド【＃初見歓迎】	https://www.youtube.com/watch?v=axRiCI89FNY	https://i.ytimg.com/vi/axRiCI89FNY/hqdefault.jpg
【＃世界で一番操作性が悪いゲーム】うつろの耐久試験【初見】	https://www.youtube.com/watch?v=VrDGSxRM724	https://i.ytimg.com/vi/VrDGSxRM724/hqdefault.jpg
【＃風来のシレン6】超神髄から逃げない・長時間耐久【耐久】	https://www.youtube.com/watch?v=EXmkePorHtk	https://i.ytimg.com/vi/EXmkePorHtk/hqdefault.jpg
【＃風来のシレン6】超神髄をクリアする・長時間耐久【耐久】	https://www.youtube.com/watch?v=unD0maeqqww	https://i.ytimg.com/vi/unD0maeqqww/hqdefault.jpg
【#雑談】就寝前の一時間雑談 うつろジオ＃２【＃一時間雑談】	https://www.youtube.com/watch?v=mH_P8Q-wa5c	https://i.ytimg.com/vi/mH_P8Q-wa5c/hqdefault.jpg
【完全初見】人生初のドラゴンボール！ミリ知らメイドの世界が変わる旅【＃ドラゴンボールZ KAKAROT】	https://www.youtube.com/watch?v=Xz7_e_zd_M4	https://i.ytimg.com/vi/Xz7_e_zd_M4/hqdefault.jpg
【縦型朝活】みなさまの朝を応援する雑談メイドでございます【＃初見歓迎】	https://www.youtube.com/watch?v=tOv4HtGwK0U	https://i.ytimg.com/vi/tOv4HtGwK0U/hqdefault.jpg
【初見完走】死を待つしかない宇宙船に乗るメイド【#MOUTHWASHING】	https://www.youtube.com/watch?v=iu1tEfZomM0	https://i.ytimg.com/vi/iu1tEfZomM0/hqdefault.jpg
【初見完勝目標】ロシアンルーレットVSメイド【Buckshot Roulette 】	https://www.youtube.com/watch?v=beVWejTqckc	https://i.ytimg.com/vi/beVWejTqckc/hqdefault.jpg
【＃風来のシレン6】新人VTuberが超神髄をクリアする【プレイ時間300時間】	https://www.youtube.com/watch?v=7PBAU0b9oGI	https://i.ytimg.com/vi/7PBAU0b9oGI/hqdefault.jpg
【現役TCGプレイヤーが】夢のカドショ経営をするぞ！【TCG Card Shop Simulator 】	https://www.youtube.com/watch?v=FLTueiF8mHc	https://i.ytimg.com/vi/FLTueiF8mHc/hqdefault.jpg
【一時間雑談】就寝前にしゃべり倒そう！三面図公開もあるよ【うつろジオ＃1】	https://www.youtube.com/watch?v=th9lsQGrPAU	https://i.ytimg.com/vi/th9lsQGrPAU/hqdefault.jpg
【本当に？】絶対に幽霊なんて出ないエレベーターがあるそうですよ？【絶対に幽霊なんて出ない高層エレベーター】	https://www.youtube.com/watch?v=8_8Yg3swP1Y	https://i.ytimg.com/vi/8_8Yg3swP1Y/hqdefault.jpg
【リスホッチキス】死んだ妻にリスを貼り付けて蘇生させよう！！【Squirrel Stapler】	https://www.youtube.com/watch?v=OjYzHNqPJD0	https://i.ytimg.com/vi/OjYzHNqPJD0/hqdefault.jpg
Utsuro CH. 氷室うつろ のライブ配信	https://www.youtube.com/watch?v=iV6OQe1GRpw	https://i.ytimg.com/vi/iV6OQe1GRpw/hqdefault_live.jpg
【縦型雑談】わたくしが縦になるところ一時間だけ見てて【デビュー３日目】	https://www.youtube.com/watch?v=daJOVTvdik4	https://i.ytimg.com/vi/daJOVTvdik4/hqdefault.jpg
【NG無し】謎すぎる氷室うつろを知ろう！【マシュマロ読み】	https://www.youtube.com/watch?v=WjR5afUj_nE	https://i.ytimg.com/vi/WjR5afUj_nE/hqdefault.jpg
【#これぞ星めぐり学園歌枠リレー】昨　日　デ　ビ　ュ　ー　し　た　メ　イ　ド　の　人　生　初　歌　枠【星めぐり学園/氷室うつろ】	https://www.youtube.com/watch?v=06m2pI1BgMU	https://i.ytimg.com/vi/06m2pI1BgMU/hqdefault.jpg
うつろの週間予定表	https://www.youtube.com/watch?v=5-ZSmbdzoAs	https://i.ytimg.com/vi/5-ZSmbdzoAs/hqdefault_live.jpg
【初配信】みなさま、氷室うつろが来ましたよ。【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=8ltNOnjUi60	https://i.ytimg.com/vi/8ltNOnjUi60/hqdefault.jpg
